x,y,distance_from_land,depth,u,v,result,distance,comment
-26.073601121569112,20.99811976629381,7,239.42857142857144,58.21428571428572,-186.07142857142856,1,388.32614369567113,We can have a mini_city of 5k person and 3km radius
-25.93885382895118,20.99811976629381,1,268.85714285714283,49.285714285714285,-135.71428571428572,1,339.52322513807985,We can have a mini_city of 5k person and 3km radius
-25.893938064745207,20.99811976629381,1,268.85714285714283,49.285714285714285,-135.71428571428572,1,339.52322513807985,We can have a mini_city of 5k person and 3km radius
-25.5346119510974,20.99811976629381,5,298.2857142857143,-304.0,-35.42857142857143,2,467.59235691454364,Due to velocity and distance and depth we cant have a city here
-25.489696186891425,20.99811976629381,4,298.2857142857143,-304.0,-35.42857142857143,2,467.59235691454364,Due to velocity and distance and depth we cant have a city here
-25.35494889427349,20.99811976629381,5,295.5,-461.6428571428572,79.5,2,574.4240149746456,Due to velocity and distance and depth we cant have a city here
-25.265117365861546,20.99811976629381,1,286.2857142857143,-509.1428571428572,152.71428571428572,2,610.9754161860144,Due to velocity and distance and depth we cant have a city here
-25.13037007324361,20.99811976629381,6,269.42857142857144,-547.1428571428571,152.57142857142858,2,648.8785301878738,Due to velocity and distance and depth we cant have a city here
-29.98127260748903,21.04303553049979,7,134.64285714285714,149.92857142857142,40.0,1,167.60925465169862,We can have a mini_city of 5k person and 3km radius
-29.577030729635243,21.04303553049979,5,137.21428571428572,28.214285714285715,-48.07142857142857,0,258.24914801210787,We can have a city of 10k person and 5km radius
-29.21770461598744,21.04303553049979,2,173.71428571428572,-41.57142857142857,-150.5,0,378.01153340573495,We can have a city of 10k person and 5km radius
-29.17278885178146,21.04303553049979,4,173.71428571428572,-41.57142857142857,-150.5,0,378.01153340573495,We can have a city of 10k person and 5km radius
-28.99312579495756,21.04303553049979,1,186.57142857142856,-132.14285714285714,-8.928571428571429,0,312.316272521354,We can have a city of 10k person and 5km radius
-28.81346273813365,21.04303553049979,3,184.28571428571428,-181.42857142857144,100.35714285714286,0,298.5477177871544,We can have a city of 10k person and 5km radius
-28.58888391710377,21.04303553049979,7,159.21428571428572,-172.92857142857142,159.78571428571428,1,275.87532306741576,We can have a mini_city of 5k person and 3km radius
-28.45413662448584,21.04303553049979,9,150.92857142857142,-166.21428571428572,155.85714285714286,1,269.84928711245846,We can have a mini_city of 5k person and 3km radius
-28.409220860279863,21.04303553049979,4,143.64285714285714,-170.14285714285714,154.21428571428572,0,273.99542860777655,We can have a city of 10k person and 5km radius
-28.319389331867917,21.04303553049979,6,137.28571428571428,-177.64285714285714,149.28571428571428,1,282.23659383212373,We can have a mini_city of 5k person and 3km radius
-28.27447356766194,21.04303553049979,7,132.0,-180.07142857142858,131.92857142857142,1,288.2251281373571,We can have a mini_city of 5k person and 3km radius
-28.22955780345596,21.04303553049979,5,132.0,-180.07142857142858,131.92857142857142,0,288.2251281373571,We can have a city of 10k person and 5km radius
-28.184642039249987,21.04303553049979,4,128.21428571428572,-177.57142857142858,103.5,0,293.86756874344553,We can have a city of 10k person and 5km radius
-28.094810510838037,21.04303553049979,4,126.0,-172.71428571428572,76.71428571428571,0,299.28656665408795,We can have a city of 10k person and 5km radius
-27.960063218220107,21.04303553049979,2,124.35714285714286,-166.5,51.21428571428572,0,305.22031186588845,We can have a city of 10k person and 5km radius
-27.825315925602176,21.04303553049979,6,126.92857142857144,-146.57142857142858,-2.7142857142857144,1,319.20299343898415,We can have a mini_city of 5k person and 3km radius
-27.7804001613962,21.04303553049979,2,131.92857142857142,-132.21428571428572,-28.642857142857142,0,325.8849959912928,We can have a city of 10k person and 5km radius
-27.510905576160344,21.04303553049979,6,148.5,-127.21428571428572,-110.64285714285714,1,384.8705189106209,We can have a mini_city of 5k person and 3km radius
-27.421074047748395,21.04303553049979,6,153.21428571428572,-135.42857142857142,-122.71428571428572,1,399.4635433290247,We can have a mini_city of 5k person and 3km radius
-27.33124251933644,21.04303553049979,8,157.5,-139.5,-115.35714285714286,1,395.992900884625,We can have a mini_city of 5k person and 3km radius
-27.19649522671851,21.04303553049979,7,163.0,-124.92857142857144,-65.35714285714286,1,347.8610002719536,We can have a mini_city of 5k person and 3km radius
-27.10666369830656,21.04303553049979,6,163.85714285714286,-96.92857142857144,-38.785714285714285,1,309.51491012847305,We can have a mini_city of 5k person and 3km radius
-27.061747934100584,21.04303553049979,9,165.21428571428572,-57.85714285714285,-21.785714285714285,1,272.2274427978283,We can have a mini_city of 5k person and 3km radius
-26.97191640568863,21.04303553049979,9,163.14285714285714,-19.071428571428573,-18.214285714285715,1,248.58696585267043,We can have a mini_city of 5k person and 3km radius
-26.837169113070704,21.04303553049979,4,163.21428571428572,33.0,-60.92857142857143,0,269.3932430254239,We can have a city of 10k person and 5km radius
-26.79225334886473,21.04303553049979,8,163.21428571428572,33.0,-60.92857142857143,1,269.3932430254239,We can have a mini_city of 5k person and 3km radius
-26.702421820452777,21.04303553049979,6,164.21428571428572,38.42857142857143,-95.78571428571428,1,302.1261815729261,We can have a mini_city of 5k person and 3km radius
-26.52275876362887,21.04303553049979,1,174.92857142857142,39.92857142857143,-150.07142857142858,0,355.18809331487034,We can have a city of 10k person and 5km radius
-26.477842999422894,21.04303553049979,6,182.6428571428572,39.92857142857143,-160.57142857142858,1,365.5411490279214,We can have a mini_city of 5k person and 3km radius
-26.43292723521692,21.04303553049979,9,192.8571428571429,47.21428571428572,-173.64285714285714,1,377.35303937629885,We can have a mini_city of 5k person and 3km radius
-26.388011471010945,21.04303553049979,6,192.8571428571429,47.21428571428572,-173.64285714285714,1,377.35303937629885,We can have a mini_city of 5k person and 3km radius
-26.343095706804966,21.04303553049979,6,204.1428571428572,61.35714285714285,-176.14285714285714,1,378.1226248027947,We can have a mini_city of 5k person and 3km radius
-26.25326417839301,21.04303553049979,2,216.1428571428572,65.57142857142857,-193.07142857142856,1,394.5763227688604,We can have a mini_city of 5k person and 3km radius
-26.16343264998106,21.04303553049979,4,229.42857142857144,55.07142857142857,-209.92857142857144,2,412.3833292024323,Due to velocity and distance and depth we cant have a city here
-26.118516885775087,21.04303553049979,1,243.8571428571429,40.285714285714285,-194.7142857142857,1,399.20566537225653,We can have a mini_city of 5k person and 3km radius
-26.02868535736313,21.04303553049979,2,258.7142857142857,29.357142857142858,-153.71428571428572,1,360.69961073401987,We can have a mini_city of 5k person and 3km radius
-25.98376959315716,21.04303553049979,6,258.7142857142857,29.357142857142858,-153.71428571428572,1,360.69961073401987,We can have a mini_city of 5k person and 3km radius
-25.84902230053923,21.04303553049979,4,281.42857142857144,-10.5,-104.35714285714286,1,323.79549164273936,We can have a mini_city of 5k person and 3km radius
-25.7142750079213,21.04303553049979,2,289.57142857142856,-121.14285714285714,-36.642857142857146,1,323.8888777065999,We can have a mini_city of 5k person and 3km radius
-25.62444347950935,21.04303553049979,1,289.07142857142856,-203.07142857142856,1.2142857142857142,2,362.447307922694,Due to velocity and distance and depth we cant have a city here
-25.489696186891425,21.04303553049979,3,288.7857142857143,-300.85714285714283,51.57142857142857,2,427.4546640240557,Due to velocity and distance and depth we cant have a city here
-25.444780422685447,21.04303553049979,3,287.2142857142857,-389.7857142857143,108.42857142857144,2,498.27238780508355,Due to velocity and distance and depth we cant have a city here
-25.13037007324361,21.04303553049979,6,251.8571428571429,-502.5,180.3571428571429,2,602.8201156536953,Due to velocity and distance and depth we cant have a city here
-25.08545430903764,21.04303553049979,5,251.8571428571429,-502.5,180.3571428571429,2,602.8201156536953,Due to velocity and distance and depth we cant have a city here
-25.040538544831666,21.04303553049979,4,243.42857142857144,-501.3571428571428,152.07142857142858,2,603.2640891222431,Due to velocity and distance and depth we cant have a city here
-29.98127260748903,21.087951294705768,5,142.14285714285714,159.42857142857142,55.5,0,156.24341618782154,We can have a city of 10k person and 5km radius
-29.89144107907708,21.087951294705768,8,138.78571428571428,125.21428571428572,45.71428571428572,1,156.33247211227325,We can have a mini_city of 5k person and 3km radius
-29.8465253148711,21.087951294705768,1,136.42857142857142,92.14285714285714,31.857142857142858,0,168.3263351411205,We can have a city of 10k person and 5km radius
-29.71177802225317,21.087951294705768,1,137.5,36.285714285714285,-19.071428571428573,0,228.14863799814404,We can have a city of 10k person and 5km radius
-29.577030729635243,21.087951294705768,1,139.92857142857142,14.0,-41.5,0,256.3557099032514,We can have a city of 10k person and 5km radius
-29.48719920122329,21.087951294705768,7,143.21428571428572,-1.0,-81.42857142857143,1,299.003412716856,We can have a mini_city of 5k person and 3km radius
-29.397367672811345,21.087951294705768,5,157.21428571428572,-34.57142857142857,-158.71428571428572,0,383.1258385482051,We can have a city of 10k person and 5km radius
-29.26262038019341,21.087951294705768,7,165.5,-57.285714285714285,-158.07142857142858,1,391.0932674919769,We can have a mini_city of 5k person and 3km radius
-29.21770461598744,21.087951294705768,3,173.28571428571428,-80.57142857142857,-133.78571428571428,0,379.49827914965704,We can have a city of 10k person and 5km radius
-29.17278885178146,21.087951294705768,7,173.28571428571428,-80.57142857142857,-133.78571428571428,1,379.49827914965704,We can have a mini_city of 5k person and 3km radius
-29.127873087575484,21.087951294705768,3,178.71428571428572,-110.64285714285714,-91.57142857142856,0,359.7003075123648,We can have a city of 10k person and 5km radius
-29.03804155916353,21.087951294705768,3,181.5,-149.71428571428572,-38.285714285714285,0,345.1627241207384,We can have a city of 10k person and 5km radius
-28.858378502339622,21.087951294705768,6,181.5,-215.0,74.28571428571429,2,339.1593749738507,Due to velocity and distance and depth we cant have a city here
-28.768546973927677,21.087951294705768,4,178.0,-227.8571428571429,121.14285714285714,2,337.2072880322144,Due to velocity and distance and depth we cant have a city here
-28.678715445515724,21.087951294705768,7,161.92857142857142,-214.2142857142857,159.5,2,316.81361610091625,Due to velocity and distance and depth we cant have a city here
-28.633799681309743,21.087951294705768,3,161.92857142857142,-214.2142857142857,159.5,2,316.81361610091625,Due to velocity and distance and depth we cant have a city here
-28.49905238869182,21.087951294705768,7,145.71428571428572,-195.42857142857144,164.92857142857142,1,297.5030183348857,We can have a mini_city of 5k person and 3km radius
-28.45413662448584,21.087951294705768,8,145.71428571428572,-195.42857142857144,164.92857142857142,1,297.5030183348857,We can have a mini_city of 5k person and 3km radius
-28.409220860279863,21.087951294705768,3,138.5,-191.6428571428572,167.0,0,293.5039286320526,We can have a city of 10k person and 5km radius
-28.04989474663206,21.087951294705768,5,122.42857142857144,-156.14285714285714,86.42857142857143,0,280.19213524483735,We can have a city of 10k person and 5km radius
-27.960063218220107,21.087951294705768,9,121.0,-151.71428571428572,60.785714285714285,1,287.646830296445,We can have a mini_city of 5k person and 3km radius
-27.645652868778274,21.087951294705768,2,133.42857142857142,-127.57142857142856,-51.71428571428572,0,339.3358759911688,We can have a city of 10k person and 5km radius
-27.510905576160344,21.087951294705768,2,144.42857142857142,-130.28571428571428,-100.57142857142856,0,378.6485096729565,We can have a city of 10k person and 5km radius
-27.421074047748395,21.087951294705768,8,149.0,-134.14285714285714,-114.0,1,391.687219029445,We can have a mini_city of 5k person and 3km radius
-27.376158283542416,21.087951294705768,2,154.35714285714286,-134.92857142857142,-122.35714285714286,0,398.88038460732787,We can have a city of 10k person and 5km radius
-27.061747934100584,21.087951294705768,2,165.64285714285714,-58.92857142857143,-71.42857142857143,0,314.5341956037239,We can have a city of 10k person and 5km radius
-27.01683216989461,21.087951294705768,6,165.64285714285714,-58.92857142857143,-71.42857142857143,1,314.5341956037239,We can have a mini_city of 5k person and 3km radius
-26.97191640568863,21.087951294705768,8,165.78571428571428,-29.142857142857142,-71.0,1,300.19806386954,We can have a mini_city of 5k person and 3km radius
-26.927000641482657,21.087951294705768,3,165.78571428571428,-29.142857142857142,-71.0,0,300.19806386954,We can have a city of 10k person and 5km radius
-26.837169113070704,21.087951294705768,4,167.21428571428572,18.428571428571427,-97.21428571428572,0,308.2048500459341,We can have a city of 10k person and 5km radius
-26.79225334886473,21.087951294705768,4,167.21428571428572,18.428571428571427,-97.21428571428572,0,308.2048500459341,We can have a city of 10k person and 5km radius
-26.702421820452777,21.087951294705768,8,169.85714285714286,36.85714285714285,-123.21428571428572,1,329.32430049718346,We can have a mini_city of 5k person and 3km radius
-26.43292723521692,21.087951294705768,9,197.8571428571429,44.0,-172.85714285714286,1,377.03905497917833,We can have a mini_city of 5k person and 3km radius
-26.298179942598992,21.087951294705768,7,207.92857142857144,49.35714285714285,-172.78571428571428,1,376.20989853418536,We can have a mini_city of 5k person and 3km radius
-26.20834841418704,21.087951294705768,7,220.2142857142857,45.142857142857146,-192.42857142857144,1,396.24422998438524,We can have a mini_city of 5k person and 3km radius
-26.16343264998106,21.087951294705768,4,233.7142857142857,35.5,-218.07142857142856,2,423.01769394170157,Due to velocity and distance and depth we cant have a city here
-26.02868535736313,21.087951294705768,8,261.1428571428572,11.142857142857142,-168.57142857142858,1,379.13123030939875,We can have a mini_city of 5k person and 3km radius
-25.98376959315716,21.087951294705768,9,261.1428571428572,11.142857142857142,-168.57142857142858,1,379.13123030939875,We can have a mini_city of 5k person and 3km radius
-25.80410653633325,21.087951294705768,7,281.1428571428572,-35.07142857142857,-77.57142857142857,1,308.6910895628674,We can have a mini_city of 5k person and 3km radius
-25.7142750079213,21.087951294705768,4,285.7142857142857,-120.21428571428572,27.428571428571427,1,279.7771069831067,We can have a mini_city of 5k person and 3km radius
-25.669359243715327,21.087951294705768,1,285.7142857142857,-120.21428571428572,27.428571428571427,1,279.7771069831067,We can have a mini_city of 5k person and 3km radius
-25.62444347950935,21.087951294705768,5,282.5,-178.78571428571428,70.57142857142857,1,307.36497782251763,We can have a mini_city of 5k person and 3km radius
-25.35494889427349,21.087951294705768,4,266.42857142857144,-405.7857142857143,235.92857142857144,2,507.06020453236926,Due to velocity and distance and depth we cant have a city here
-25.31003313006752,21.087951294705768,8,256.5,-428.07142857142856,256.57142857142856,2,531.0929864007635,Due to velocity and distance and depth we cant have a city here
-25.17528583744959,21.087951294705768,9,245.7142857142857,-432.07142857142856,229.57142857142856,2,532.8925543576264,Due to velocity and distance and depth we cant have a city here
-25.08545430903764,21.087951294705768,8,237.78571428571428,-437.07142857142856,200.8571428571429,2,537.0721125525256,Due to velocity and distance and depth we cant have a city here
-29.98127260748903,21.132867058911746,7,142.14285714285714,159.42857142857142,55.5,1,156.24341618782154,We can have a mini_city of 5k person and 3km radius
-29.93635684328305,21.132867058911746,4,138.78571428571428,125.21428571428572,45.71428571428572,0,156.33247211227325,We can have a city of 10k person and 5km radius
-29.8465253148711,21.132867058911746,1,136.42857142857142,92.14285714285714,31.857142857142858,0,168.3263351411205,We can have a city of 10k person and 5km radius
-29.801609550665123,21.132867058911746,1,136.42857142857142,92.14285714285714,31.857142857142858,0,168.3263351411205,We can have a city of 10k person and 5km radius
-29.6668622580472,21.132867058911746,4,137.5,36.285714285714285,-19.071428571428573,0,228.14863799814404,We can have a city of 10k person and 5km radius
-29.62194649384122,21.132867058911746,5,139.92857142857142,14.0,-41.5,0,256.3557099032514,We can have a city of 10k person and 5km radius
-29.577030729635243,21.132867058911746,9,139.92857142857142,14.0,-41.5,1,256.3557099032514,We can have a mini_city of 5k person and 3km radius
-29.48719920122329,21.132867058911746,2,143.21428571428572,-1.0,-81.42857142857143,0,299.003412716856,We can have a city of 10k person and 5km radius
-29.44228343701732,21.132867058911746,2,149.14285714285714,-14.714285714285714,-129.42857142857142,0,348.83026104454893,We can have a city of 10k person and 5km radius
-29.26262038019341,21.132867058911746,6,165.5,-57.285714285714285,-158.07142857142858,1,391.0932674919769,We can have a mini_city of 5k person and 3km radius
-29.21770461598744,21.132867058911746,4,173.28571428571428,-80.57142857142857,-133.78571428571428,0,379.49827914965704,We can have a city of 10k person and 5km radius
-29.082957323369502,21.132867058911746,8,178.71428571428572,-110.64285714285714,-91.57142857142856,1,359.7003075123648,We can have a mini_city of 5k person and 3km radius
-28.99312579495756,21.132867058911746,3,182.57142857142856,-187.78571428571428,21.857142857142858,0,338.46047760109184,We can have a city of 10k person and 5km radius
-28.903294266545604,21.132867058911746,1,181.5,-215.0,74.28571428571429,2,339.1593749738507,Due to velocity and distance and depth we cant have a city here
-28.81346273813365,21.132867058911746,4,178.0,-227.8571428571429,121.14285714285714,2,337.2072880322144,Due to velocity and distance and depth we cant have a city here
-28.7236312097217,21.132867058911746,5,170.78571428571428,-226.0,149.07142857142858,2,329.95411709471836,Due to velocity and distance and depth we cant have a city here
-28.678715445515724,21.132867058911746,9,161.92857142857142,-214.2142857142857,159.5,2,316.81361610091625,Due to velocity and distance and depth we cant have a city here
-28.409220860279863,21.132867058911746,6,138.5,-191.6428571428572,167.0,1,293.5039286320526,We can have a mini_city of 5k person and 3km radius
-28.36430509607389,21.132867058911746,7,138.5,-191.6428571428572,167.0,1,293.5039286320526,We can have a mini_city of 5k person and 3km radius
-28.22955780345596,21.132867058911746,5,127.71428571428572,-172.64285714285714,144.5,0,278.2343931849914,We can have a city of 10k person and 5km radius
-27.960063218220107,21.132867058911746,5,121.0,-151.71428571428572,60.785714285714285,0,287.646830296445,We can have a city of 10k person and 5km radius
-27.735484397190227,21.132867058911746,9,128.64285714285714,-134.85714285714286,-16.785714285714285,1,319.615274149074,We can have a mini_city of 5k person and 3km radius
-27.69056863298425,21.132867058911746,3,133.42857142857142,-127.57142857142856,-51.71428571428572,0,339.3358759911688,We can have a city of 10k person and 5km radius
-27.510905576160344,21.132867058911746,4,144.42857142857142,-130.28571428571428,-100.57142857142856,0,378.6485096729565,We can have a city of 10k person and 5km radius
-27.376158283542416,21.132867058911746,3,154.35714285714286,-134.92857142857142,-122.35714285714286,0,398.88038460732787,We can have a city of 10k person and 5km radius
-27.19649522671851,21.132867058911746,3,162.35714285714286,-116.85714285714286,-100.92857142857144,0,370.92455501112903,We can have a city of 10k person and 5km radius
-27.01683216989461,21.132867058911746,8,165.64285714285714,-58.92857142857143,-71.42857142857143,1,314.5341956037239,We can have a mini_city of 5k person and 3km radius
-26.79225334886473,21.132867058911746,5,167.21428571428572,18.428571428571427,-97.21428571428572,0,308.2048500459341,We can have a city of 10k person and 5km radius
-26.6575060562468,21.132867058911746,8,174.35714285714286,46.142857142857146,-146.14285714285714,1,350.3076781741375,We can have a mini_city of 5k person and 3km radius
-26.43292723521692,21.132867058911746,7,197.8571428571429,44.0,-172.85714285714286,1,377.03905497917833,We can have a mini_city of 5k person and 3km radius
-26.388011471010945,21.132867058911746,7,197.8571428571429,44.0,-172.85714285714286,1,377.03905497917833,We can have a mini_city of 5k person and 3km radius
-26.25326417839301,21.132867058911746,9,220.2142857142857,45.142857142857146,-192.42857142857144,1,396.24422998438524,We can have a mini_city of 5k person and 3km radius
-26.118516885775087,21.132867058911746,8,247.7142857142857,24.714285714285715,-213.1428571428572,2,419.9463765573809,Due to velocity and distance and depth we cant have a city here
-26.02868535736313,21.132867058911746,6,261.1428571428572,11.142857142857142,-168.57142857142858,1,379.13123030939875,We can have a mini_city of 5k person and 3km radius
-25.93885382895118,21.132867058911746,1,272.7142857142857,-7.071428571428571,-120.57142857142856,1,337.9797799168658,We can have a mini_city of 5k person and 3km radius
-25.57952771530337,21.132867058911746,9,282.5,-178.78571428571428,70.57142857142857,1,307.36497782251763,We can have a mini_city of 5k person and 3km radius
-25.444780422685447,21.132867058911746,4,274.7857142857143,-346.57142857142856,187.28571428571428,2,446.7523854189824,Due to velocity and distance and depth we cant have a city here
-25.31003313006752,21.132867058911746,3,256.5,-428.07142857142856,256.57142857142856,2,531.0929864007635,Due to velocity and distance and depth we cant have a city here
-25.220201601655564,21.132867058911746,7,245.7142857142857,-432.07142857142856,229.57142857142856,2,532.8925543576264,Due to velocity and distance and depth we cant have a city here
-25.13037007324361,21.132867058911746,1,237.78571428571428,-437.07142857142856,200.8571428571429,2,537.0721125525256,Due to velocity and distance and depth we cant have a city here
-25.040538544831666,21.132867058911746,7,230.42857142857144,-437.6428571428572,162.07142857142858,2,538.9790518817471,Due to velocity and distance and depth we cant have a city here
-29.98127260748903,21.17778282311772,8,150.28571428571428,158.92857142857142,76.14285714285714,1,137.16110369688244,We can have a mini_city of 5k person and 3km radius
-29.8465253148711,21.17778282311772,8,142.64285714285714,99.78571428571428,59.285714285714285,1,140.71444887590252,We can have a mini_city of 5k person and 3km radius
-29.6668622580472,21.17778282311772,8,141.07142857142858,41.07142857142857,5.285714285714286,1,203.43605774748178,We can have a mini_city of 5k person and 3km radius
-29.577030729635243,21.17778282311772,8,142.64285714285714,17.571428571428573,-25.714285714285715,1,240.29441975057455,We can have a mini_city of 5k person and 3km radius
-29.53211496542927,21.17778282311772,1,145.5,-3.2857142857142856,-67.57142857142857,0,286.81423981954816,We can have a city of 10k person and 5km radius
-29.127873087575484,21.17778282311772,9,175.85714285714286,-145.85714285714286,-62.5,1,359.6553693383119,We can have a mini_city of 5k person and 3km radius
-28.858378502339622,21.17778282311772,1,174.35714285714286,-238.57142857142856,97.71428571428572,2,353.6848591498323,Due to velocity and distance and depth we cant have a city here
-28.7236312097217,21.17778282311772,6,163.71428571428572,-239.57142857142856,152.78571428571428,2,342.83807238629583,Due to velocity and distance and depth we cant have a city here
-28.678715445515724,21.17778282311772,1,155.85714285714286,-228.78571428571428,160.07142857142858,2,331.20135376337737,Due to velocity and distance and depth we cant have a city here
-28.633799681309743,21.17778282311772,8,155.85714285714286,-228.78571428571428,160.07142857142858,2,331.20135376337737,Due to velocity and distance and depth we cant have a city here
-28.58888391710377,21.17778282311772,5,147.57142857142858,-218.92857142857144,167.64285714285714,2,320.5657785343703,Due to velocity and distance and depth we cant have a city here
-28.36430509607389,21.17778282311772,1,134.14285714285714,-194.57142857142856,181.8571428571429,0,295.1296152471289,We can have a city of 10k person and 5km radius
-28.27447356766194,21.17778282311772,3,124.0,-163.92857142857142,148.07142857142858,0,268.98860077508635,We can have a city of 10k person and 5km radius
-28.184642039249987,21.17778282311772,7,120.78571428571428,-153.78571428571428,115.0,1,267.6419039976928,We can have a mini_city of 5k person and 3km radius
-28.04989474663206,21.17778282311772,2,119.14285714285714,-148.85714285714286,85.42857142857143,0,273.964395124473,We can have a city of 10k person and 5km radius
-27.960063218220107,21.17778282311772,1,118.85714285714286,-147.57142857142858,59.71428571428572,0,284.5552562817124,We can have a city of 10k person and 5km radius
-27.825315925602176,21.17778282311772,6,120.28571428571428,-142.5,10.928571428571429,1,307.4967562463722,We can have a mini_city of 5k person and 3km radius
-27.69056863298425,21.17778282311772,4,128.42857142857142,-128.85714285714286,-45.785714285714285,0,335.83658106834264,We can have a city of 10k person and 5km radius
-27.645652868778274,21.17778282311772,4,128.42857142857142,-128.85714285714286,-45.785714285714285,0,335.83658106834264,We can have a city of 10k person and 5km radius
-27.421074047748395,21.17778282311772,4,143.71428571428572,-136.28571428571428,-108.28571428571428,0,388.4211894428048,We can have a city of 10k person and 5km radius
-27.376158283542416,21.17778282311772,2,149.0,-139.35714285714286,-131.35714285714286,0,408.76570056596444,We can have a city of 10k person and 5km radius
-27.33124251933644,21.17778282311772,1,149.0,-139.35714285714286,-131.35714285714286,0,408.76570056596444,We can have a city of 10k person and 5km radius
-27.286326755130464,21.17778282311772,2,154.42857142857142,-130.92857142857142,-141.21428571428572,0,412.0135845788959,We can have a city of 10k person and 5km radius
-27.19649522671851,21.17778282311772,8,159.42857142857142,-113.64285714285714,-133.85714285714286,1,396.36329578418076,We can have a mini_city of 5k person and 3km radius
-27.151579462512537,21.17778282311772,1,162.35714285714286,-92.14285714285714,-121.14285714285714,0,374.23470208533297,We can have a city of 10k person and 5km radius
-27.10666369830656,21.17778282311772,8,162.35714285714286,-92.14285714285714,-121.14285714285714,1,374.23470208533297,We can have a mini_city of 5k person and 3km radius
-27.061747934100584,21.17778282311772,7,166.07142857142858,-70.42857142857143,-118.42857142857144,1,361.16845524107515,We can have a mini_city of 5k person and 3km radius
-27.01683216989461,21.17778282311772,6,166.07142857142858,-70.42857142857143,-118.42857142857144,1,361.16845524107515,We can have a mini_city of 5k person and 3km radius
-26.927000641482657,21.17778282311772,7,167.71428571428572,-49.07142857142857,-120.42857142857144,1,353.4073573145891,We can have a mini_city of 5k person and 3km radius
-26.837169113070704,21.17778282311772,6,171.14285714285714,2.142857142857143,-121.64285714285714,1,336.1995656736987,We can have a mini_city of 5k person and 3km radius
-26.74733758465875,21.17778282311772,9,174.92857142857142,25.714285714285715,-139.28571428571428,1,347.3228516313116,We can have a mini_city of 5k person and 3km radius
-26.388011471010945,21.17778282311772,7,201.6428571428572,27.357142857142858,-168.07142857142858,1,375.1713758064303,We can have a mini_city of 5k person and 3km radius
-26.16343264998106,21.17778282311772,6,238.0,14.928571428571429,-226.07142857142856,2,434.4813116856485,Due to velocity and distance and depth we cant have a city here
-26.118516885775087,21.17778282311772,9,251.1428571428572,7.928571428571429,-234.57142857142856,2,444.2178232464293,Due to velocity and distance and depth we cant have a city here
-26.02868535736313,21.17778282311772,5,263.6428571428572,-3.071428571428572,-191.5,1,404.84067160767717,We can have a mini_city of 5k person and 3km radius
-25.893938064745207,21.17778282311772,8,274.1428571428572,-20.642857142857142,-123.0,1,344.7951550987801,We can have a mini_city of 5k person and 3km radius
-25.84902230053923,21.17778282311772,8,281.0,-43.21428571428572,-57.35714285714285,1,294.5216980330055,We can have a mini_city of 5k person and 3km radius
-25.7142750079213,21.17778282311772,7,283.07142857142856,-102.35714285714286,81.85714285714286,1,234.32060933512372,We can have a mini_city of 5k person and 3km radius
-25.5346119510974,21.17778282311772,5,271.07142857142856,-203.6428571428572,189.7142857142857,2,303.81701830582983,Due to velocity and distance and depth we cant have a city here
-25.489696186891425,21.17778282311772,2,271.07142857142856,-203.6428571428572,189.7142857142857,2,303.81701830582983,Due to velocity and distance and depth we cant have a city here
-25.08545430903764,21.17778282311772,1,227.42857142857144,-354.2142857142857,225.1428571428572,2,454.90964005200516,Due to velocity and distance and depth we cant have a city here
-29.98127260748903,21.22269858732369,9,150.28571428571428,158.92857142857142,76.14285714285714,1,137.16110369688244,We can have a mini_city of 5k person and 3km radius
-29.93635684328305,21.22269858732369,2,146.0,131.42857142857142,70.07142857142857,0,133.67568505719433,We can have a city of 10k person and 5km radius
-29.89144107907708,21.22269858732369,7,146.0,131.42857142857142,70.07142857142857,1,133.67568505719433,We can have a mini_city of 5k person and 3km radius
-29.8465253148711,21.22269858732369,1,142.64285714285714,99.78571428571428,59.285714285714285,0,140.71444887590252,We can have a city of 10k person and 5km radius
-29.71177802225317,21.22269858732369,4,141.07142857142858,41.07142857142857,5.285714285714286,0,203.43605774748178,We can have a city of 10k person and 5km radius
-29.577030729635243,21.22269858732369,6,142.64285714285714,17.571428571428573,-25.714285714285715,1,240.29441975057455,We can have a mini_city of 5k person and 3km radius
-29.53211496542927,21.22269858732369,7,145.5,-3.2857142857142856,-67.57142857142857,1,286.81423981954816,We can have a mini_city of 5k person and 3km radius
-29.397367672811345,21.22269858732369,2,157.0,-56.92857142857143,-131.64285714285714,0,366.8972079813224,We can have a city of 10k person and 5km radius
-29.352451908605364,21.22269858732369,1,157.0,-56.92857142857143,-131.64285714285714,0,366.8972079813224,We can have a city of 10k person and 5km radius
-29.26262038019341,21.22269858732369,5,164.35714285714286,-85.35714285714286,-138.0,0,385.48835314204143,We can have a city of 10k person and 5km radius
-29.21770461598744,21.22269858732369,9,171.64285714285714,-112.78571428571428,-115.0,1,380.13518674819045,We can have a mini_city of 5k person and 3km radius
-29.17278885178146,21.22269858732369,7,171.64285714285714,-112.78571428571428,-115.0,1,380.13518674819045,We can have a mini_city of 5k person and 3km radius
-29.082957323369502,21.22269858732369,8,175.85714285714286,-145.85714285714286,-62.5,1,359.6553693383119,We can have a mini_city of 5k person and 3km radius
-28.94821003075158,21.22269858732369,7,176.85714285714286,-217.1428571428572,48.5,2,351.4709686968964,Due to velocity and distance and depth we cant have a city here
